split,TurbID,node_index,horizon,Score,MAE,RMSE,valid_target_count,reference_val_score_h10,reference_val_rank_desc,hard_turbine_threshold_val_score_h10,is_top10pct_hard_turbine,hard_group_rule
test,118,117,10,0.2768290838449411,286.6685839178048,399.89608222569564,27410,0.2297536604878353,60,0.2609385788627858,False,top_14_by_validation_H10_Score
test,119,118,3,0.26221704380574584,264.3640848740079,384.6025580037533,8931,0.1878832949253061,126,0.2609385788627858,False,top_14_by_validation_H10_Score
test,119,118,6,0.26314504696155067,267.0088013674755,388.68278860323073,17862,0.1878832949253061,126,0.2609385788627858,False,top_14_by_validation_H10_Score
test,119,118,10,0.2642058070484903,270.303644512501,393.8679144999292,29771,0.1878832949253061,126,0.2609385788627858,False,top_14_by_validation_H10_Score
test,120,119,3,0.22568710011743018,229.12508709095061,330.8161356756748,9216,0.18479871940154097,128,0.2609385788627858,False,top_14_by_validation_H10_Score
test,120,119,6,0.22377713269589616,231.59329628559095,334.52489129431723,18432,0.18479871940154097,128,0.2609385788627858,False,top_14_by_validation_H10_Score
test,120,119,10,0.22235965495693097,234.68675207265946,339.2518801235338,30723,0.18479871940154097,128,0.2609385788627858,False,top_14_by_validation_H10_Score
test,121,120,3,0.27212254418209125,274.6057082197968,385.57632669419223,9267,0.22900452927827303,63,0.2609385788627858,False,top_14_by_validation_H10_Score
test,121,120,6,0.2709398924001807,277.556791545411,389.8814191841366,18534,0.22900452927827303,63,0.2609385788627858,False,top_14_by_validation_H10_Score
test,121,120,10,0.27084358947677223,281.2372466930257,395.348437844771,30893,0.22900452927827303,63,0.2609385788627858,False,top_14_by_validation_H10_Score
test,122,121,3,0.278868452148235,283.41553874524783,382.26887806023865,7401,0.21808306933528418,89,0.2609385788627858,False,top_14_by_validation_H10_Score
test,122,121,6,0.27496737302133434,286.1065640629859,386.2643932118791,14802,0.21808306933528418,89,0.2609385788627858,False,top_14_by_validation_H10_Score
test,122,121,10,0.27063299324016266,289.4559605022134,391.3206276984195,24670,0.21808306933528418,89,0.2609385788627858,False,top_14_by_validation_H10_Score
test,123,122,3,0.29442401311116717,296.1914646150902,403.051284318116,7812,0.23206014635907665,52,0.2609385788627858,False,top_14_by_validation_H10_Score
test,123,122,6,0.2931993779007484,299.0736616821478,407.39523027485336,15624,0.23206014635907665,52,0.2609385788627858,False,top_14_by_validation_H10_Score
test,123,122,10,0.29131708431409636,302.6616680138694,412.93322587258706,26040,0.23206014635907665,52,0.2609385788627858,False,top_14_by_validation_H10_Score
test,124,123,3,0.262670740889964,268.89752347859803,377.6897523405068,7950,0.20399892784297458,116,0.2609385788627858,False,top_14_by_validation_H10_Score
test,124,123,6,0.25682811926428023,271.63928126470705,381.8398311402126,15900,0.20399892784297458,116,0.2609385788627858,False,top_14_by_validation_H10_Score
test,124,123,10,0.2510764088891928,275.0866655081744,387.15271720133114,26500,0.20399892784297458,116,0.2609385788627858,False,top_14_by_validation_H10_Score
test,125,124,3,0.27630921757436244,278.690988721952,385.77472579627363,8676,0.22389062387340608,73,0.2609385788627858,False,top_14_by_validation_H10_Score
test,125,124,6,0.2751074259279035,281.55300836855395,389.91646876000436,17352,0.22389062387340608,73,0.2609385788627858,False,top_14_by_validation_H10_Score
test,125,124,10,0.2736503972875035,285.1032163541501,395.1871045641843,28920,0.22389062387340608,73,0.2609385788627858,False,top_14_by_validation_H10_Score
test,126,125,3,0.28075643155422014,283.9450579177621,388.8957946466945,8139,0.22188576553141165,78,0.2609385788627858,False,top_14_by_validation_H10_Score
test,126,125,6,0.27897679649820256,286.8409778398958,393.13552483231973,16278,0.22188576553141165,78,0.2609385788627858,False,top_14_by_validation_H10_Score
test,126,125,10,0.2772645075663879,290.4355004142834,398.47370527897516,27130,0.22188576553141165,78,0.2609385788627858,False,top_14_by_validation_H10_Score
test,127,126,3,0.25776166461459876,260.5229968971462,365.91329683040294,8727,0.21435886602032558,98,0.2609385788627858,False,top_14_by_validation_H10_Score
test,127,126,6,0.2570423100311515,263.1291623889036,369.81786145192876,17454,0.21435886602032558,98,0.2609385788627858,False,top_14_by_validation_H10_Score
test,127,126,10,0.25661031402105294,266.38657843850194,374.76548145849057,29090,0.21435886602032558,98,0.2609385788627858,False,top_14_by_validation_H10_Score
test,128,127,3,0.24425235539921963,246.59523382399917,345.2628354087535,9411,0.20895626709665888,109,0.2609385788627858,False,top_14_by_validation_H10_Score
test,128,127,6,0.2426752780561339,249.19155252778324,349.0360365255838,18822,0.20895626709665888,109,0.2609385788627858,False,top_14_by_validation_H10_Score
test,128,127,10,0.2410739142403259,252.43283260104704,353.82433879552593,31370,0.20895626709665888,109,0.2609385788627858,False,top_14_by_validation_H10_Score
test,129,128,3,0.2539765797455033,255.94060108750384,363.08796065979027,9984,0.2186322720189606,88,0.2609385788627858,False,top_14_by_validation_H10_Score
test,129,128,6,0.2530018902186991,258.587954405379,367.02894920893334,19968,0.2186322720189606,88,0.2609385788627858,False,top_14_by_validation_H10_Score
test,129,128,10,0.25215992510130925,261.9036492329654,372.03322759520063,33280,0.2186322720189606,88,0.2609385788627858,False,top_14_by_validation_H10_Score
test,130,129,3,0.2548659965745407,258.5907086441149,354.6834421068094,8697,0.2209178186467024,81,0.2609385788627858,False,top_14_by_validation_H10_Score
test,130,129,6,0.25179351530413147,261.2776539716929,358.54425714754876,17394,0.2209178186467024,81,0.2609385788627858,False,top_14_by_validation_H10_Score
test,130,129,10,0.24892826278954197,264.6657855978357,363.4390552150113,28990,0.2209178186467024,81,0.2609385788627858,False,top_14_by_validation_H10_Score
test,131,130,3,0.26431690100193206,266.76658429307696,380.31843652271147,9510,0.2188804883183374,87,0.2609385788627858,False,top_14_by_validation_H10_Score
test,131,130,6,0.2641692457640098,269.6615255331811,384.5359991279548,19020,0.2188804883183374,87,0.2609385788627858,False,top_14_by_validation_H10_Score
test,131,130,10,0.26355241258005524,273.3014869490632,389.90939228339937,31701,0.2188804883183374,87,0.2609385788627858,False,top_14_by_validation_H10_Score
test,132,131,3,0.249928228684914,252.32044515390277,354.9766089007767,10479,0.22113181551497488,80,0.2609385788627858,False,top_14_by_validation_H10_Score
test,132,131,6,0.24908176397494694,255.15364708676893,359.0930480199509,20958,0.22113181551497488,80,0.2609385788627858,False,top_14_by_validation_H10_Score
test,132,131,10,0.2488946451174579,258.7435062423359,364.34368351144406,34930,0.22113181551497488,80,0.2609385788627858,False,top_14_by_validation_H10_Score
test,133,132,3,0.2649198041239599,265.6401083210791,370.29518137422593,9132,0.23025641195002708,56,0.2609385788627858,False,top_14_by_validation_H10_Score
test,133,132,6,0.264456189929118,268.25366503716924,374.09877577363113,18264,0.23025641195002708,56,0.2609385788627858,False,top_14_by_validation_H10_Score
test,133,132,10,0.26402900741088847,271.4969374668974,378.86682507855284,30440,0.23025641195002708,56,0.2609385788627858,False,top_14_by_validation_H10_Score
test,134,133,3,0.25430659470219386,255.4202087317271,359.11857666783845,11318,0.2237783341908131,74,0.2609385788627858,False,top_14_by_validation_H10_Score
test,134,133,6,0.2555116080286649,258.4064321018452,363.2588611402462,22637,0.2237783341908131,74,0.2609385788627858,False,top_14_by_validation_H10_Score
test,134,133,10,0.2574595076322191,262.15360605572624,368.5012950614572,37729,0.2237783341908131,74,0.2609385788627858,False,top_14_by_validation_H10_Score
